,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,n_estimators,error
873,0.3,1,2,0.5,0.4,900,19.91979183590531
288,0.1,4,1,0.5,0.4,900,19.921207452310085
153,0.1,2,1,0.5,0.4,900,19.921207452310085
141,0.1,2,1,0.1,0.6,600,19.923330436556913
446,0.2,1,1,0.6,0.8,600,19.92431092661875
479,0.2,1,2,0.5,0.8,1000,19.926456442756542
823,0.3,1,1,0.1,0.8,900,19.928763794308836
150,0.1,2,1,0.5,0.4,500,19.932662656061986
285,0.1,4,1,0.5,0.4,500,19.932662656061986
289,0.1,4,1,0.5,0.4,1000,19.941450946886164
154,0.1,2,1,0.5,0.4,1000,19.941450946886164
428,0.2,1,1,0.5,0.6,900,19.944132000111807
735,0.2,4,2,0.5,0.4,500,19.95069688715051
600,0.2,2,2,0.5,0.4,500,19.95069688715051
277,0.1,4,1,0.1,0.6,700,19.95384770399257
142,0.1,2,1,0.1,0.6,700,19.958951093249233
889,0.3,1,2,0.6,0.4,1000,19.97121516930536
214,0.1,2,2,0.6,0.4,1000,19.972637910451578
349,0.1,4,2,0.6,0.4,1000,19.972637910451578
423,0.2,1,1,0.5,0.4,900,19.98197583755515
167,0.1,2,1,0.6,0.4,700,20.00360207113917
302,0.1,4,1,0.6,0.4,700,20.00360207113917
1138,0.3,4,2,0.1,0.8,900,20.016460764798023
1003,0.3,2,2,0.1,0.8,900,20.016460764798023
843,0.3,1,1,0.6,0.4,900,20.016539022160156
897,0.3,1,2,0.6,0.8,700,20.027722160729994
848,0.3,1,1,0.6,0.6,900,20.029515585387795
13,0.1,1,1,0.1,0.8,900,20.03039475900713
489,0.2,1,2,0.6,0.6,1000,20.035016482799236
42,0.1,1,1,0.6,0.8,700,20.035209216485672
851,0.3,1,1,0.6,0.8,600,20.0412943884889
679,0.2,4,1,0.1,0.4,1000,20.050153278931397
544,0.2,2,1,0.1,0.4,1000,20.050153278931397
276,0.1,4,1,0.1,0.6,600,20.050613328120313
27,0.1,1,1,0.5,0.8,700,20.06125525887501
441,0.2,1,1,0.6,0.6,600,20.06546304041279
1113,0.3,4,1,0.6,0.4,900,20.069119401860856
978,0.3,2,1,0.6,0.4,900,20.069119401860856
37,0.1,1,1,0.6,0.6,700,20.069523560742507
868,0.3,1,2,0.1,0.8,900,20.07166178928152
492,0.2,1,2,0.6,0.8,700,20.072543599947608
418,0.2,1,1,0.1,0.8,900,20.076317675741276
754,0.2,4,2,0.6,0.4,1000,20.083496396738862
619,0.2,2,2,0.6,0.4,1000,20.083496396738862
1143,0.3,4,2,0.5,0.4,900,20.089300954663795
1008,0.3,2,2,0.5,0.4,900,20.089300954663795
952,0.3,2,1,0.1,0.6,700,20.09089318019372
694,0.2,4,1,0.5,0.4,1000,20.096060674713474
559,0.2,2,1,0.5,0.4,1000,20.096060674713474
21,0.1,1,1,0.5,0.6,600,20.100318661624325
29,0.1,1,1,0.5,0.8,1000,20.11587551824726
692,0.2,4,1,0.5,0.4,700,20.11770040982073
557,0.2,2,1,0.5,0.4,700,20.11770040982073
1004,0.3,2,2,0.1,0.8,1000,20.130701762914416
1139,0.3,4,2,0.1,0.8,1000,20.130701762914416
34,0.1,1,1,0.6,0.4,1000,20.155531439298354
424,0.2,1,1,0.5,0.4,1000,20.155651077317735
884,0.3,1,2,0.5,0.8,1000,20.158147549661035
437,0.2,1,1,0.6,0.4,700,20.16505692669871
434,0.2,1,1,0.5,0.8,1000,20.175923134000477
1159,0.3,4,2,0.6,0.4,1000,20.18286606365991
1024,0.3,2,2,0.6,0.4,1000,20.18286606365991
442,0.2,1,1,0.6,0.6,700,20.185897575107255
842,0.3,1,1,0.6,0.4,700,20.22292011410277
707,0.2,4,1,0.6,0.4,700,20.229532354338158
572,0.2,2,1,0.6,0.4,700,20.229532354338158
22,0.1,1,1,0.5,0.6,700,20.235644094953255
863,0.3,1,2,0.1,0.6,900,20.253809214647344
44,0.1,1,1,0.6,0.8,1000,20.259860065517486
879,0.3,1,2,0.5,0.6,1000,20.26036052325598
833,0.3,1,1,0.5,0.6,900,20.263740138268556
1133,0.3,4,2,0.1,0.6,900,20.279840174611106
998,0.3,2,2,0.1,0.6,900,20.279840174611106
24,0.1,1,1,0.5,0.6,1000,20.283375860585046
409,0.2,1,1,0.1,0.4,1000,20.283818638874333
693,0.2,4,1,0.5,0.4,900,20.284436936002166
558,0.2,2,1,0.5,0.4,900,20.284436936002166
828,0.3,1,1,0.5,0.4,900,20.295346760970745
137,0.1,2,1,0.1,0.4,700,20.29841918952787
272,0.1,4,1,0.1,0.4,700,20.29841918952787
1112,0.3,4,1,0.6,0.4,700,20.310414497946017
977,0.3,2,1,0.6,0.4,700,20.310414497946017
1097,0.3,4,1,0.5,0.4,700,20.317599783647207
962,0.3,2,1,0.5,0.4,700,20.317599783647207
169,0.1,2,1,0.6,0.4,1000,20.31838957970922
304,0.1,4,1,0.6,0.4,1000,20.31838957970922
7,0.1,1,1,0.1,0.6,700,20.321410042544617
447,0.2,1,1,0.6,0.8,700,20.323509760600242
39,0.1,1,1,0.6,0.6,1000,20.327350697650267
26,0.1,1,1,0.5,0.8,600,20.36296588112595
846,0.3,1,1,0.6,0.6,600,20.366181197083428
439,0.2,1,1,0.6,0.4,1000,20.371153159737602
964,0.3,2,1,0.5,0.4,1000,20.372300738106198
1099,0.3,4,1,0.5,0.4,1000,20.372300738106198
951,0.3,2,1,0.1,0.6,600,20.384215052273632
894,0.3,1,2,0.6,0.6,1000,20.387595253656098
869,0.3,1,2,0.1,0.8,1000,20.389862322036652
852,0.3,1,1,0.6,0.8,700,20.3944364489055
1086,0.3,4,1,0.1,0.6,600,20.399572291717586
449,0.2,1,1,0.6,0.8,1000,20.401261613711995
432,0.2,1,1,0.5,0.8,700,20.402211333906656
999,0.3,2,2,0.1,0.6,1000,20.416933258384084
1134,0.3,4,2,0.1,0.6,1000,20.416933258384084
574,0.2,2,1,0.6,0.4,1000,20.436659551227
709,0.2,4,1,0.6,0.4,1000,20.436659551227
6,0.1,1,1,0.1,0.6,600,20.439458102046085
14,0.1,1,1,0.1,0.8,1000,20.439756727025113
829,0.3,1,1,0.5,0.4,1000,20.450267695982873
1098,0.3,4,1,0.5,0.4,900,20.45858875163644
963,0.3,2,1,0.5,0.4,900,20.45858875163644
12,0.1,1,1,0.1,0.8,700,20.4721103639607
422,0.2,1,1,0.5,0.4,700,20.50380495647993
541,0.2,2,1,0.1,0.4,600,20.504943602513567
676,0.2,4,1,0.1,0.4,600,20.504943602513567
2,0.1,1,1,0.1,0.4,700,20.515967976435707
864,0.3,1,2,0.1,0.6,1000,20.594721347087642
426,0.2,1,1,0.5,0.6,600,20.600981067008835
444,0.2,1,1,0.6,0.6,1000,20.61621855548534
429,0.2,1,1,0.5,0.6,1000,20.618049524986496
979,0.3,2,1,0.6,0.4,1000,20.618866240494466
1114,0.3,4,1,0.6,0.4,1000,20.618866240494466
847,0.3,1,1,0.6,0.6,700,20.630698633482947
956,0.3,2,1,0.1,0.8,600,20.65748626558088
827,0.3,1,1,0.5,0.4,700,20.70143315490234
682,0.2,4,1,0.1,0.6,700,20.709796523334383
547,0.2,2,1,0.1,0.6,700,20.73268946568721
546,0.2,2,1,0.1,0.6,600,20.733862330389133
854,0.3,1,1,0.6,0.8,1000,20.741322938911573
146,0.1,2,1,0.1,0.8,600,20.745594997520822
839,0.3,1,1,0.5,0.8,1000,20.749442552353486
844,0.3,1,1,0.6,0.4,1000,20.75811651595087
414,0.2,1,1,0.1,0.6,1000,20.762197186609892
1091,0.3,4,1,0.1,0.8,600,20.76617023264996
551,0.2,2,1,0.1,0.8,600,20.78378188868616
949,0.3,2,1,0.1,0.4,1000,20.799136681151072
1084,0.3,4,1,0.1,0.4,1000,20.799136681151072
686,0.2,4,1,0.1,0.8,600,20.804905270311576
427,0.2,1,1,0.5,0.6,700,20.827562480884776
281,0.1,4,1,0.1,0.8,600,20.870411998920005
419,0.2,1,1,0.1,0.8,1000,20.902415513805742
271,0.1,4,1,0.1,0.4,600,20.928766611993602
136,0.1,2,1,0.1,0.4,600,20.928766611993602
431,0.2,1,1,0.5,0.8,600,20.93252582393831
411,0.2,1,1,0.1,0.6,600,20.937912315096582
542,0.2,2,1,0.1,0.4,700,20.956721489810462
677,0.2,4,1,0.1,0.4,700,20.956721489810462
11,0.1,1,1,0.1,0.8,600,20.99716341669472
824,0.3,1,1,0.1,0.8,1000,20.99773474913785
837,0.3,1,1,0.5,0.8,700,21.013980955481653
1,0.1,1,1,0.1,0.4,600,21.017187639794958
849,0.3,1,1,0.6,0.6,1000,21.030046192857046
406,0.2,1,1,0.1,0.4,600,21.050638454438413
407,0.2,1,1,0.1,0.4,700,21.054434355244446
681,0.2,4,1,0.1,0.6,600,21.055370769928757
814,0.3,1,1,0.1,0.4,1000,21.09222485767314
831,0.3,1,1,0.5,0.6,600,21.117845110610844
816,0.3,1,1,0.1,0.6,600,21.154264480873135
836,0.3,1,1,0.5,0.8,600,21.15556470362851
834,0.3,1,1,0.5,0.6,1000,21.20285203396918
832,0.3,1,1,0.5,0.6,700,21.214009953227656
145,0.1,2,1,0.1,0.8,500,21.333850472701528
955,0.3,2,1,0.1,0.8,500,21.400971254578774
140,0.1,2,1,0.1,0.6,500,21.483547809396537
550,0.2,2,1,0.1,0.8,500,21.48929730326087
280,0.1,4,1,0.1,0.8,500,21.4983650194281
540,0.2,2,1,0.1,0.4,500,21.528856604509297
675,0.2,4,1,0.1,0.4,500,21.528856604509297
819,0.3,1,1,0.1,0.6,1000,21.53792307245009
1090,0.3,4,1,0.1,0.8,500,21.546868236912726
685,0.2,4,1,0.1,0.8,500,21.562136114184568
275,0.1,4,1,0.1,0.6,500,21.59135773324635
405,0.2,1,1,0.1,0.4,500,21.613753508944026
822,0.3,1,1,0.1,0.8,700,21.63565413467597
417,0.2,1,1,0.1,0.8,700,21.734062941615953
821,0.3,1,1,0.1,0.8,600,21.78989219751211
412,0.2,1,1,0.1,0.6,700,21.828483810171164
947,0.3,2,1,0.1,0.4,700,21.84380804856054
1082,0.3,4,1,0.1,0.4,700,21.84380804856054
416,0.2,1,1,0.1,0.8,600,21.899093950859893
812,0.3,1,1,0.1,0.4,700,22.107569592568836
10,0.1,1,1,0.1,0.8,500,22.159070470879968
946,0.3,2,1,0.1,0.4,600,22.174717913390424
1081,0.3,4,1,0.1,0.4,600,22.174717913390424
820,0.3,1,1,0.1,0.8,500,22.203813379703913
817,0.3,1,1,0.1,0.6,700,22.246333846573215
950,0.3,2,1,0.1,0.6,500,22.51770284952769
5,0.1,1,1,0.1,0.6,500,22.593420807325025
1080,0.3,4,1,0.1,0.4,500,22.629494570701326
945,0.3,2,1,0.1,0.4,500,22.629494570701326
415,0.2,1,1,0.1,0.8,500,22.639571900372527
1085,0.3,4,1,0.1,0.6,500,22.649255151489147
545,0.2,2,1,0.1,0.6,500,22.73244193282903
598,0.2,2,2,0.1,0.8,900,22.7380019578938
733,0.2,4,2,0.1,0.8,900,22.7380019578938
810,0.3,1,1,0.1,0.4,500,22.76106858402726
599,0.2,2,2,0.1,0.8,1000,22.785544294769917
734,0.2,4,2,0.1,0.8,1000,22.785544294769917
0,0.1,1,1,0.1,0.4,500,22.902185555556827
464,0.2,1,2,0.1,0.8,1000,22.925165196722393
135,0.1,2,1,0.1,0.4,500,22.941718213794477
270,0.1,4,1,0.1,0.4,500,22.941718213794477
463,0.2,1,2,0.1,0.8,900,22.94755093241707
811,0.3,1,1,0.1,0.4,600,22.948050830321137
680,0.2,4,1,0.1,0.6,500,23.032645443281183
943,0.3,1,3,0.6,0.8,900,23.132121098340154
928,0.3,1,3,0.5,0.8,900,23.45805582953152
935,0.3,1,3,0.6,0.6,500,23.572113413566836
938,0.3,1,3,0.6,0.6,900,23.61710911872051
410,0.2,1,1,0.1,0.6,500,23.63533533085954
538,0.2,1,3,0.6,0.8,900,23.652185844730916
533,0.2,1,3,0.6,0.6,900,23.7993676957011
728,0.2,4,2,0.1,0.6,900,23.818031729439635
593,0.2,2,2,0.1,0.6,900,23.818031729439635
940,0.3,1,3,0.6,0.8,500,23.82697369459945
594,0.2,2,2,0.1,0.6,1000,23.878842777774864
729,0.2,4,2,0.1,0.6,1000,23.878842777774864
937,0.3,1,3,0.6,0.6,700,23.93045284096205
923,0.3,1,3,0.5,0.6,900,24.0237518781224
523,0.2,1,3,0.5,0.8,900,24.129362855145114
927,0.3,1,3,0.5,0.8,700,24.171215157162564
459,0.2,1,2,0.1,0.6,1000,24.2005305798669
944,0.3,1,3,0.6,0.8,1000,24.26333616881605
942,0.3,1,3,0.6,0.8,700,24.283533770763608
458,0.2,1,2,0.1,0.6,900,24.291578546280157
815,0.3,1,1,0.1,0.6,500,24.297281046548232
532,0.2,1,3,0.6,0.6,700,24.315405662211923
539,0.2,1,3,0.6,0.8,1000,24.322272005842187
934,0.3,1,3,0.6,0.4,1000,24.449431369918273
1204,0.3,4,3,0.6,0.4,1000,24.48522797864906
1069,0.3,2,3,0.6,0.4,1000,24.48522797864906
922,0.3,1,3,0.5,0.6,700,24.52214954284695
939,0.3,1,3,0.6,0.6,1000,24.543702261340574
1137,0.3,4,2,0.1,0.8,700,24.55172864105234
1002,0.3,2,2,0.1,0.8,700,24.55172864105234
537,0.2,1,3,0.6,0.8,700,24.570965215224636
941,0.3,1,3,0.6,0.8,600,24.58859565205167
1203,0.3,4,3,0.6,0.4,900,24.614343653558286
1068,0.3,2,3,0.6,0.4,900,24.614343653558286
933,0.3,1,3,0.6,0.4,900,24.616156180522122
534,0.2,1,3,0.6,0.6,1000,24.624438820544963
133,0.1,1,3,0.6,0.8,900,24.64178691278332
929,0.3,1,3,0.5,0.8,1000,24.651008157781263
518,0.2,1,3,0.5,0.6,900,24.68883486825275
535,0.2,1,3,0.6,0.8,500,24.725332919653145
936,0.3,1,3,0.6,0.6,600,24.731147910715176
524,0.2,1,3,0.5,0.8,1000,24.752282406351863
664,0.2,2,3,0.6,0.4,1000,24.771698227895254
799,0.2,4,3,0.6,0.4,1000,24.771698227895254
529,0.2,1,3,0.6,0.4,1000,24.781112282527076
530,0.2,1,3,0.6,0.6,500,24.783727529953254
925,0.3,1,3,0.5,0.8,500,24.787867449179032
924,0.3,1,3,0.5,0.6,1000,24.79396957189982
134,0.1,1,3,0.6,0.8,1000,24.79894087236492
1070,0.3,2,3,0.6,0.6,500,24.827446911744477
867,0.3,1,2,0.1,0.8,700,24.90219930918544
522,0.2,1,3,0.5,0.8,700,24.941005859864273
536,0.2,1,3,0.6,0.8,600,24.94960649236425
798,0.2,4,3,0.6,0.4,900,24.973043151434695
663,0.2,2,3,0.6,0.4,900,24.973043151434695
528,0.2,1,3,0.6,0.4,900,24.990764914372814
1065,0.3,2,3,0.6,0.4,500,25.005855263933363
1200,0.3,4,3,0.6,0.4,500,25.005855263933363
920,0.3,1,3,0.5,0.6,500,25.067224460727076
1205,0.3,4,3,0.6,0.6,500,25.089575848320656
128,0.1,1,3,0.6,0.6,900,25.133558592444672
531,0.2,1,3,0.6,0.6,600,25.170029813485627
129,0.1,1,3,0.6,0.6,1000,25.212987138181056
930,0.3,1,3,0.6,0.4,500,25.230044771570995
1067,0.3,2,3,0.6,0.4,700,25.233013018289494
1202,0.3,4,3,0.6,0.4,700,25.233013018289494
932,0.3,1,3,0.6,0.4,700,25.23872568848985
665,0.2,2,3,0.6,0.6,500,25.263652197988105
519,0.2,1,3,0.5,0.6,1000,25.327955370339545
1188,0.3,4,3,0.5,0.4,900,25.382454308842252
1053,0.3,2,3,0.5,0.4,900,25.382454308842252
517,0.2,1,3,0.5,0.6,700,25.391098164957572
800,0.2,4,3,0.6,0.6,500,25.400632704519456
918,0.3,1,3,0.5,0.4,900,25.403029921328013
1190,0.3,4,3,0.5,0.6,500,25.510266523687836
1201,0.3,4,3,0.6,0.4,600,25.527090669594195
1066,0.3,2,3,0.6,0.4,600,25.527090669594195
263,0.1,2,3,0.6,0.6,900,25.527203655430203
668,0.2,2,3,0.6,0.6,900,25.528255389385496
132,0.1,1,3,0.6,0.8,700,25.60908717240456
1057,0.3,2,3,0.5,0.6,700,25.609653237838913
1192,0.3,4,3,0.5,0.6,700,25.635973962922783
1055,0.3,2,3,0.5,0.6,500,25.681614622199362
653,0.2,2,3,0.5,0.6,900,25.704554531033146
268,0.1,2,3,0.6,0.8,900,25.71502494019726
667,0.2,2,3,0.6,0.6,700,25.722513853785042
931,0.3,1,3,0.6,0.4,600,25.735913123408444
788,0.2,4,3,0.5,0.6,900,25.76200592396995
803,0.2,4,3,0.6,0.6,900,25.77661672261914
398,0.1,4,3,0.6,0.6,900,25.801800486742447
652,0.2,2,3,0.5,0.6,700,25.844336347884067
787,0.2,4,3,0.5,0.6,700,25.846041956982475
264,0.1,2,3,0.6,0.6,1000,25.850793925614237
997,0.3,2,2,0.1,0.6,700,25.863510434231408
1132,0.3,4,2,0.1,0.6,700,25.863510434231408
1073,0.3,2,3,0.6,0.6,900,25.874334999826054
1072,0.3,2,3,0.6,0.6,700,25.888309433261615
797,0.2,4,3,0.6,0.4,700,25.89870383525338
662,0.2,2,3,0.6,0.4,700,25.89870383525338
127,0.1,1,3,0.6,0.6,700,25.904500554883942
1054,0.3,2,3,0.5,0.4,1000,25.905261348874664
1189,0.3,4,3,0.5,0.4,1000,25.905261348874664
802,0.2,4,3,0.6,0.6,700,25.93331524117917
919,0.3,1,3,0.5,0.4,1000,25.934949874378628
527,0.2,1,3,0.6,0.4,700,25.93972338434641
118,0.1,1,3,0.5,0.8,900,25.96653838933804
1058,0.3,2,3,0.5,0.6,900,25.984973956112476
926,0.3,1,3,0.5,0.8,600,26.001592560108886
119,0.1,1,3,0.5,0.8,1000,26.017486641880236
1062,0.3,2,3,0.5,0.8,700,26.01948927133107
262,0.1,2,3,0.6,0.6,700,26.024930628134957
862,0.3,1,2,0.1,0.6,700,26.026153043089394
666,0.2,2,3,0.6,0.6,600,26.1088354449397
269,0.1,2,3,0.6,0.8,1000,26.132744787944304
657,0.2,2,3,0.5,0.8,700,26.147850460779715
1071,0.3,2,3,0.6,0.6,600,26.15829070809901
1193,0.3,4,3,0.5,0.6,900,26.16670303806428
792,0.2,4,3,0.5,0.8,700,26.168280358344127
921,0.3,1,3,0.5,0.6,600,26.170888582554728
399,0.1,4,3,0.6,0.6,1000,26.19896185263517
403,0.1,4,3,0.6,0.8,900,26.21555323778215
801,0.2,4,3,0.6,0.6,600,26.223301640771222
658,0.2,2,3,0.5,0.8,900,26.237494204526747
1197,0.3,4,3,0.5,0.8,700,26.24422874341349
267,0.1,2,3,0.6,0.8,700,26.244923815081787
397,0.1,4,3,0.6,0.6,700,26.249884979598573
520,0.2,1,3,0.5,0.8,500,26.277482914413934
1207,0.3,4,3,0.6,0.6,700,26.29345135211319
253,0.1,2,3,0.5,0.8,900,26.30378633851847
1208,0.3,4,3,0.6,0.6,900,26.313720761968334
388,0.1,4,3,0.5,0.8,900,26.324437440107147
670,0.2,2,3,0.6,0.8,500,26.339828212443866
793,0.2,4,3,0.5,0.8,900,26.395054261219773
131,0.1,1,3,0.6,0.8,600,26.400008895834144
669,0.2,2,3,0.6,0.6,1000,26.403693722024798
1206,0.3,4,3,0.6,0.6,600,26.417087245780284
1052,0.3,2,3,0.5,0.4,700,26.419155674029415
1187,0.3,4,3,0.5,0.4,700,26.419155674029415
1075,0.3,2,3,0.6,0.8,500,26.43649052695264
654,0.2,2,3,0.5,0.6,1000,26.4462213925406
659,0.2,2,3,0.5,0.8,1000,26.491843741632483
673,0.2,2,3,0.6,0.8,900,26.49221141607611
1060,0.3,2,3,0.5,0.8,500,26.49398740157026
917,0.3,1,3,0.5,0.4,700,26.500274265571782
254,0.1,2,3,0.5,0.8,1000,26.51865289964774
789,0.2,4,3,0.5,0.6,1000,26.52256672090382
648,0.2,2,3,0.5,0.4,900,26.55613485454141
783,0.2,4,3,0.5,0.4,900,26.55613485454141
265,0.1,2,3,0.6,0.8,500,26.567414584973445
513,0.2,1,3,0.5,0.4,900,26.578228279470796
389,0.1,4,3,0.5,0.8,1000,26.59286737608625
404,0.1,4,3,0.6,0.8,1000,26.617188421399227
266,0.1,2,3,0.6,0.8,600,26.618892316253596
402,0.1,4,3,0.6,0.8,700,26.637165635717928
1063,0.3,2,3,0.5,0.8,900,26.64488043415257
794,0.2,4,3,0.5,0.8,1000,26.656923461839042
130,0.1,1,3,0.6,0.8,500,26.663974750989425
795,0.2,4,3,0.6,0.4,500,26.68377084374736
660,0.2,2,3,0.6,0.4,500,26.68377084374736
804,0.2,4,3,0.6,0.6,1000,26.685338715611117
521,0.2,1,3,0.5,0.8,600,26.700121847242027
1064,0.3,2,3,0.5,0.8,1000,26.738862381045326
514,0.2,1,3,0.5,0.4,1000,26.73912258855183
784,0.2,4,3,0.5,0.4,1000,26.749318118556562
649,0.2,2,3,0.5,0.4,1000,26.749318118556562
515,0.2,1,3,0.5,0.6,500,26.75977795739598
114,0.1,1,3,0.5,0.6,1000,26.76392466793696
1059,0.3,2,3,0.5,0.6,1000,26.805721452131497
1078,0.3,2,3,0.6,0.8,900,26.813123120841635
671,0.2,2,3,0.6,0.8,600,26.82363218643221
261,0.1,2,3,0.6,0.6,600,26.847692227873885
785,0.2,4,3,0.5,0.6,500,26.848500502718828
117,0.1,1,3,0.5,0.8,700,26.85113879490937
1195,0.3,4,3,0.5,0.8,500,26.85249999998407
252,0.1,2,3,0.5,0.8,700,26.853524064206034
1198,0.3,4,3,0.5,0.8,900,26.85850914685849
124,0.1,1,3,0.6,0.4,1000,26.86041519853365
387,0.1,4,3,0.5,0.8,700,26.864339974837463
650,0.2,2,3,0.5,0.6,500,26.872681066264782
113,0.1,1,3,0.5,0.6,900,26.88394848654172
401,0.1,4,3,0.6,0.8,600,26.888927790190515
248,0.1,2,3,0.5,0.6,900,26.89366502627181
260,0.1,2,3,0.6,0.6,500,26.905205218920234
525,0.2,1,3,0.6,0.4,500,26.905692045575382
796,0.2,4,3,0.6,0.4,600,26.914869397331422
661,0.2,2,3,0.6,0.4,600,26.914869397331422
1199,0.3,4,3,0.5,0.8,1000,26.931622891792202
394,0.1,4,3,0.6,0.4,1000,26.932413450693407
259,0.1,2,3,0.6,0.4,1000,26.932413450693407
383,0.1,4,3,0.5,0.6,900,26.964776628080322
396,0.1,4,3,0.6,0.6,600,26.97695398501174
400,0.1,4,3,0.6,0.8,500,26.980672644107084
1074,0.3,2,3,0.6,0.6,1000,26.981479173221288
1191,0.3,4,3,0.5,0.6,600,26.992448080353377
1194,0.3,4,3,0.5,0.6,1000,27.005710775145705
249,0.1,2,3,0.5,0.6,1000,27.015146613310446
808,0.2,4,3,0.6,0.8,900,27.035822547399825
805,0.2,4,3,0.6,0.8,500,27.040955826650418
126,0.1,1,3,0.6,0.6,600,27.050980426491584
395,0.1,4,3,0.6,0.6,500,27.062133426750744
384,0.1,4,3,0.5,0.6,1000,27.108615088593343
1056,0.3,2,3,0.5,0.6,600,27.111405320358323
674,0.2,2,3,0.6,0.8,1000,27.11657127065227
655,0.2,2,3,0.5,0.8,500,27.124765141155137
123,0.1,1,3,0.6,0.4,900,27.126457029557464
526,0.2,1,3,0.6,0.4,600,27.130503443313298
516,0.2,1,3,0.5,0.6,600,27.130869877732504
672,0.2,2,3,0.6,0.8,700,27.1422310085205
790,0.2,4,3,0.5,0.8,500,27.168046406510335
1213,0.3,4,3,0.6,0.8,900,27.210435168079975
258,0.1,2,3,0.6,0.4,900,27.232325656542468
393,0.1,4,3,0.6,0.4,900,27.232325656542468
1210,0.3,4,3,0.6,0.8,500,27.26024759021177
786,0.2,4,3,0.5,0.6,600,27.26304967126821
651,0.2,2,3,0.5,0.6,600,27.30652994440067
1076,0.3,2,3,0.6,0.8,600,27.327283482963995
125,0.1,1,3,0.6,0.6,500,27.32787238534908
806,0.2,4,3,0.6,0.8,600,27.35974834671316
1061,0.3,2,3,0.5,0.8,600,27.39758158269245
791,0.2,4,3,0.5,0.8,600,27.40384880647768
656,0.2,2,3,0.5,0.8,600,27.42215763698497
1050,0.3,2,3,0.5,0.4,500,27.44539997277511
1185,0.3,4,3,0.5,0.4,500,27.44539997277511
1079,0.3,2,3,0.6,0.8,1000,27.52379872737715
1209,0.3,4,3,0.6,0.6,1000,27.551367392574022
1051,0.3,2,3,0.5,0.4,600,27.562709015642493
1186,0.3,4,3,0.5,0.4,600,27.562709015642493
732,0.2,4,2,0.1,0.8,700,27.599199224288746
597,0.2,2,2,0.1,0.8,700,27.599199224288746
916,0.3,1,3,0.5,0.4,600,27.603971368446356
1077,0.3,2,3,0.6,0.8,700,27.60930291568861
809,0.2,4,3,0.6,0.8,1000,27.60942680199555
1196,0.3,4,3,0.5,0.8,600,27.634844912917327
462,0.2,1,2,0.1,0.8,700,27.64554645937061
807,0.2,4,3,0.6,0.8,700,27.689145009673865
915,0.3,1,3,0.5,0.4,500,27.70813667190154
512,0.2,1,3,0.5,0.4,700,27.80373723913483
247,0.1,2,3,0.5,0.6,700,27.824732717587487
1211,0.3,4,3,0.6,0.8,600,27.843093322231255
1214,0.3,4,3,0.6,0.8,1000,27.869564373089247
782,0.2,4,3,0.5,0.4,700,27.89126242265944
647,0.2,2,3,0.5,0.4,700,27.89126242265944
382,0.1,4,3,0.5,0.6,700,27.90255767038632
1212,0.3,4,3,0.6,0.8,700,27.978450729746793
112,0.1,1,3,0.5,0.6,700,28.016301614135802
1136,0.3,4,2,0.1,0.8,600,28.064036699177155
1001,0.3,2,2,0.1,0.8,600,28.064036699177155
993,0.3,2,2,0.1,0.4,900,28.250984292705976
1128,0.3,4,2,0.1,0.4,900,28.250984292705976
858,0.3,1,2,0.1,0.4,900,28.250984292705976
251,0.1,2,3,0.5,0.8,600,28.33045743660184
386,0.1,4,3,0.5,0.8,600,28.348500847460052
194,0.1,2,2,0.1,0.8,1000,28.405735973817894
329,0.1,4,2,0.1,0.8,1000,28.405735973817894
59,0.1,1,2,0.1,0.8,1000,28.501043232083976
727,0.2,4,2,0.1,0.6,700,28.537368489757633
592,0.2,2,2,0.1,0.6,700,28.537368489757633
250,0.1,2,3,0.5,0.8,500,28.556762325985947
866,0.3,1,2,0.1,0.8,600,28.579543961636436
996,0.3,2,2,0.1,0.6,600,28.59206813177396
1131,0.3,4,2,0.1,0.6,600,28.59206813177396
385,0.1,4,3,0.5,0.8,500,28.63337248771794
861,0.3,1,2,0.1,0.6,600,28.634324059945218
122,0.1,1,3,0.6,0.4,700,28.650203468093746
116,0.1,1,3,0.5,0.8,600,28.6776212085231
193,0.1,2,2,0.1,0.8,900,28.695582976928577
328,0.1,4,2,0.1,0.8,900,28.695582976928577
115,0.1,1,3,0.5,0.8,500,28.724282070833752
859,0.3,1,2,0.1,0.4,1000,28.816279079034132
994,0.3,2,2,0.1,0.4,1000,28.816279079034132
1129,0.3,4,2,0.1,0.4,1000,28.816279079034132
392,0.1,4,3,0.6,0.4,700,28.83999547795733
257,0.1,2,3,0.6,0.4,700,28.83999547795733
58,0.1,1,2,0.1,0.8,900,28.843984493983065
457,0.2,1,2,0.1,0.6,700,28.98716615135086
109,0.1,1,3,0.5,0.4,1000,29.401082393619046
246,0.1,2,3,0.5,0.6,600,29.438141370823914
381,0.1,4,3,0.5,0.6,600,29.46865341349887
511,0.2,1,3,0.5,0.4,600,29.541323545202413
108,0.1,1,3,0.5,0.4,900,29.584190375493247
780,0.2,4,3,0.5,0.4,500,29.59780257658123
645,0.2,2,3,0.5,0.4,500,29.59780257658123
379,0.1,4,3,0.5,0.4,1000,29.61307638236391
244,0.1,2,3,0.5,0.4,1000,29.61307638236391
781,0.2,4,3,0.5,0.4,600,29.61554116196683
646,0.2,2,3,0.5,0.4,600,29.61554116196683
